// IC1284
21 47  8.7735  58 25  5.8136
21 47 13.2024  58 19 58.8007
21 47  2.6898  58 14 14.1733
21 46 38.2796  57 59 52.3370
21 46 31.1522  57 55 40.0772
21 46 29.9986  57 52 58.7979
21 46 36.2265  57 50  3.7720
21 46 53.5094  57 44 27.4255
21 47 13.2024  57 40  1.1993
21 47 26.0495  57 40 36.1908
21 47 34.7974  57 42  0.0027
21 47 44.3761  57 39 54.1406
21 48  2.6614  57 33 56.8103
21 48 10.7982  57 30  0.0000
21 48  8.7863  57 26 35.3796
21 48  3.6708  57 22  2.0947
21 47 59.9973  57 19 58.8007
21 47 42.3230  57 18 31.8988
21 47 27.0932  57 17 49.8486
21 47 16.8004  57 16 58.8034
21 47 14.8915  57 12 55.5524
21 47  7.7641  57 05 55.1468
21 46 58.8034  57 00  0.0000
21 46 43.3539  56 55 24.5316
21 46 23.0154  56 49 27.1875
21 45 56.5933  56 43  8.7909
21 45 36.0008  56 40  1.1993
21 45  6.7703  56 37 32.4857
21 44 28.1396  56 35  5.3513
21 43 58.7993  56 34  1.2048
21 43 28.1268  56 31 56.1392
21 42 35.2826  56 29  7.9797
21 42  0.0027  56 28  1.1966
21 41 34.8029  56 27  0.0027
21 41 11.9032  56 25 58.7952
21 40 49.5117  56 25 58.7952

// IC1805
02 41 53.3938  62 04 16.9702
02 43  6.3911  62 07 19.2059
02 43 51.2686  62 12 43.8107
02 44  4.5387  62 19 18.4122
02 45  0.5184  62 24 18.1055
02 45  7.6964  62 23  4.8541
02 45 22.0825  62 19 49.1464
02 44 57.9478  62 13 38.8248
02 44 12.9048  62 07 50.9839
02 43 45.6132  62 02  4.1318
02 43 14.9483  61 56 41.1337
02 42  9.3745  61 53 15.6482
02 41 29.1483  61 45 46.7606
02 41 30.1311  61 40 51.9287
02 40 42.9028  61 35 48.4451
02 39 45.2161  61 32 20.0070
02 38 45.2401  61 25 32.7026
02 37 40.9872  61 22 48.4708
02 37 18.4154  61 18 36.1835
02 37 56.4418  61 17  8.3340
02 38 23.7051  61 17 15.4614
02 38 54.3837  61 17 23.0969
02 39 28.2566  61 18 20.1984
02 40  3.1657  61 15 11.1237
02 39 47.2682  61 10 37.2345
02 38 56.4324  61 10  0.9521
02 38  1.8560  61 10 36.2595
02 37 46.1602  61 06 26.0596
02 37 40.8069  61 01 54.0518
02 38  9.0889  60 57 55.7584
02 38 31.0995  60 51 52.5916
02 38 29.2738  60 46 32.4500
02 38 21.0015  60 40 21.4005
02 37 52.2988  60 35 43.1168
02 36 56.4265  60 32 59.4205
02 36 13.4390  60 31 56.7847
02 36 21.9637  60 26 39.6918
02 36 17.3486  60 20 53.8147
02 35 38.1008  60 19 26.9815
02 35 10.7053  60 21 45.0659
02 34 36.9550  60 23 11.2949
02 33 40.6691  60 22 49.7342
02 33  7.2036  60 23 25.4398
02 32 46.5793  60 24 55.2942
02 32 38.0511  60 28 57.8586
02 32 56.1049  60 33 11.6290
02 32 51.4572  60 36  2.0132
02 32 36.5964  60 39 12.7084
02 32 49.3767  60 40 31.9061
02 33 13.5001  60 39  3.3838
02 33 48.1252  60 36 24.8785
02 34 37.1388  60 39 11.0880
02 35  7.6740  60 38  8.2324
02 35 38.6373  60 35 51.2878
02 36 34.3327  60 39  1.6260
02 36 49.3737  60 44  1.4291
02 36 40.9863  60 48 54.0775
02 36 26.1145  60 52 55.4471
02 36  1.0691  60 56 53.4521
02 36 29.8258  61 01 33.2053
02 36 42.2138  61 04 53.8019
02 36 27.3633  61 08 30.6308
02 35 58.8734  61 12  3.0240
02 35 22.7758  61 08 34.2563
02 34 35.9834  61 06 39.3805
02 34  1.4127  61 08  5.0601
02 33 50.3499  61 10  3.9322
02 33 51.4114  61 15 24.2661
02 33 15.8940  61 18 27.3944
02 32 50.5714  61 14 11.0010
02 32  6.7847  61 13  3.4351
02 31 28.5816  61 14 25.1871
02 30 52.6357  61 17 50.5353
02 30 21.5246  61 12 15.6995
02 30 21.7152  61 05 41.6748
02 30 49.6548  61 04 16.3934
02 31 23.4592  61 04 31.8704
02 31 23.2361  60 58 22.4414
02 31  5.9986  60 52 29.7803
02 30 58.2808  60 47 55.2869
02 31 34.8885  60 42  2.6944
02 31 55.7504  60 40 33.4854
02 32 20.4971  60 37 51.9589
02 32 13.4377  60 31 39.6460
02 31 30.4356  60 30 55.8380
02 31  1.5278  60 35 13.3438
02 30 25.8265  60 39 27.2928
02 29 53.0811  60 44  6.7987
02 29 27.3483  60 48  0.1758
02 29 14.2334  60 53 13.7805
02 28 57.1908  60 59 14.5303
02 28 24.1460  61 03 28.1909
02 28  2.9569  61 10 15.7837
02 28 19.5352  61 16 34.3176
02 28 34.5504  61 19 59.4461
02 28 24.4773  61 25 14.4791
02 28  7.2519  61 30 50.3586
02 28  8.3746  61 34 32.8043
02 27 56.3326  61 42 39.3063
02 27 28.4831  61 48  9.3219
02 28 14.3218  61 52 40.3683
02 28 41.5525  61 53 43.7595
02 29 17.7036  61 51 34.1620
02 30  0.0292  61 44 31.3806
02 30 53.3807  61 42  3.8892
02 31 31.7427  61 41 31.8503
02 31 38.3629  61 35 25.3326
02 32 11.5363  61 31  8.8019
02 32 52.6991  61 31 25.7895
02 33 29.1351  61 34 32.5159
02 34 42.8989  61 39 30.4926
02 35 15.4072  61 44 36.9974
02 35 20.8539  61 48 20.2670
02 34 49.6845  61 48  9.6515
02 33 52.8259  61 51  6.0095
02 33 16.8226  61 53 44.6246
02 32 38.6307  61 53 29.4360
02 31 54.3505  61 51 32.5415
02 31  1.0342  61 53 36.9617
02 30 27.7525  61 57  3.4222
02 30 54.0038  62 00  7.8140
02 31 21.8602  62 00 20.2286
02 32 12.4873  61 57  0.2499
02 32 40.5128  61 56 47.1487
02 33 18.9574  61 56 37.7554
02 33 53.7444  61 56 50.9253
02 34 31.1339  61 59  7.5540
02 35 16.7530  61 58 34.0320
02 35 32.1432  61 54 57.6700
02 35 57.7208  61 51 49.0622
02 36 28.3573  61 53 36.9617
02 37 10.0486  61 53 49.1977
02 37 52.4103  61 51 57.8101
02 38 10.7774  61 48 45.8652
02 38 39.0981  61 46 50.0143
02 38 36.9598  61 42 18.9679
02 38 58.7146  61 38 42.8943
02 39 26.8456  61 36 46.4392
02 39 49.9212  61 40 57.3944
02 39 48.3694  61 47  5.8896
02 40  4.7749  61 50 50.6012
02 41  5.5895  61 58 49.3716
02 41 25.7607  62 02 34.1519
02 41 53.3938  62 04 16.9702

// IC1848
02 49 34.0789  59 51 58.0298
02 50 49.2535  59 53  6.4334
02 51 18.5074  59 51 49.8587
02 51 50.6158  59 47 40.4828
02 52 36.0228  59 46 20.8868
02 53 34.6527  59 46 36.4050
02 54 30.2188  59 47 40.0571
02 55 10.3944  59 52 26.8689
02 55 18.3252  59 58 33.9908
02 56 11.9616  60 03 16.7377
02 56 59.0389  60 07 10.7739
02 57 33.7539  60 13 10.2740
02 58 23.0697  60 12 31.3138
02 58 15.1536  60 08 27.7469
02 58 31.3248  60 07 33.5980
02 59  8.0484  60 09  0.3900
03 00 21.3375  60 11  2.9700
03 00 43.5239  60 17  4.0219
03 00 49.9569  60 24 49.2105
03 01 33.9168  60 26 35.5582
03 02 12.2205  60 30 26.4221
03 02  8.3186  60 36 37.2244
03 01 29.3558  60 39 20.2615
03 00 43.1025  60 40 51.4206
03 00  4.2478  60 44 22.0560
02 59 32.7264  60 49 52.5385
02 58 58.9941  60 49 38.7506
02 58 31.8466  60 48 57.9227
02 58  7.8065  60 47 26.6263
02 57 32.8784  60 43  5.9482
