1,939.4
2,545
4,525.4
10,407.12
704,306.313
52,303.918
511,270.327
31,267.080
107,254
451,253.900
87,253.051
3,246.596
65,237.26
88,232
15,231.689
16,226
13,222.792
324,220.691
48,216.473
375,216
121,209.00
117,208.974
106,207.869
41,205.495
94,204.89
45,202.327
19,200
7,199.83
334,198.770
24,198
154,192.611
702,190.980
9,190
29,189.559
6,185.18
130,180.652
165,180.083
39,179.484
209,179.008
96,177.774
423,175.859
259,174.318
372,173.642
747,171.71
409,171.012
153,170.63
790,170.37
241,168.90
47,168.174
488,168.117
532,167.791
22,167.536
566,167.381
49,166.252
59,165.119
386,165.01
128,162.515
194,161.667
654,160.736
185,160.464
146,160.310
596,159.726
444,159.331
190,159
238,155.659
120,155.132
85,154.79
361,154.334
93,154.155
54,154.137
14,152
776,151.711
139,151.116
354,148.970
419,148.701
471,148.128
95,147.969
8,147.491
762,147.343
187,147.294
536,147.066
328,145.680
356,145.503
89,145.483
76,145.423
168,145.366
196,144.626
268,144.585
156,143.346
11,142.887
144,142.38
211,141.125
349,139.77
18,139.594
489,139.39
420,138.699
476,138.493
51,138.159
69,138.13
804,137.952
426,137.562
104,136.553
212,136.12
20,135.680
690,134.65
469,133.718
34,132.992
147,132.93
98,132.788
283,132.385
705,132.261
618,131.292
247,130.935
171,130.808
360,129.125
350,128.729
137,128.678
308,128.578
200,128.301
70,127.911
145,127.783
381,127.639
279,126.59
772,126.473
92,126.42
111,126.344
780,126.263
173,125.821
388,125.754
159,125.236
303,124.923
203,124.592
344,124.181
357,124.107
227,123.891
68,122.509
127,122
216,122
694,121.891
481,121.552
56,121.333
250,120.995
28,120.90
78,120.60
514,120.093
150,119.128
490,118.803
74,118.71
141,117.916
81,117.727
508,117.241
791,116.865
1093,116.73
909,116.44
410,116.245
63,116.044
90,115.974
181,115.383
36,115.204
12,115.087
505,115
276,114.723
751,113.699
206,113
129,113
712,112.818
545,112.631
57,112.59
46,112.414
105,112.326
517,111.890
230,111.332
788,111.295
40,111.251
42,110.997
83,110.503
602,110.444
86,109.929
140,109.79
895,109.568
266,109.494
405,108.894
37,108.35
786,108.309
134,108
663,107.795
23,107.53
521,107.227
176,106.976
62,106.921
5,106.699
58,106.517
506,105.94
229,105.912
1269,104.893
739,104.517
748,103.725
91,103.402
35,103.055
275,103
424,102.565
814,102.229
431,101.900
260,101.539
522,101.22
494,100.786
1021,100.765
97,100.717
387,100.51
164,100.254
