8162, 8238
8167, 8278
8204, 7980
8232, 7950
8238, 8974
8254, 8630
8278, 8322
8308, 8450
8322, 8204
8353, 8556
8414, 8232
8425, 8560
8450, 8634
8465, 8162
8502, 8848
8518, 8414
8538, 8585
8541, 8572
8556, 8560
8558, 8518
8560, 8636
8571, 8465
8572, 8523
8576, 8695
8585, 8541
8597, 8558
8630, 5339
8634, 8665
8636, 8675
8650, 8775
8665, 8781
8679, 8698
8694, 8571
8695, 8720
8698, 8597
8709, 8679
8720, 8728
8728, 8628
8775, 8781
8781, 39
8812, 8709
8848, 126
8916, 8852
8969, 8916
8974, 8694
9072, 8969
